trade_id,strategy,date,time,pair,direction,result,rr,duration,sl_size,exit_reason
801,EMA-Cross,08/12/2024,14:00,BTC,Long,SL,-0.71,13h,1711.0,H1_EMA100
802,EMA-Cross,11/12/2024,06:30,BTC,Long,SL,-1.0,1h,362.0,STRUCTURAL_SL
803,EMA-Cross,13/12/2024,15:00,BTC,Long,SL,-1.0,0h,1099.0,STRUCTURAL_SL
804,EMA-Cross,15/12/2024,01:30,BTC,Long,TP,6.43,75h,355.0,H1_EMA100
805,EMA-Cross,24/12/2024,14:30,BTC,Long,SL,-0.34,42h,2823.0,H1_EMA100
806,EMA-Cross,31/12/2024,10:30,BTC,Long,TP,0.19,1h,1191.0,H1_EMA100
807,EMA-Cross,01/01/2025,16:00,BTC,Long,SL,-0.63,1h,495.0,H1_EMA100
808,EMA-Cross,05/01/2025,21:00,BTC,Long,SL,-1.0,42h,667.0,STRUCTURAL_SL
809,EMA-Cross,10/01/2025,08:00,BTC,Long,TP,0.24,1h,747.0,H1_EMA100
810,EMA-Cross,11/01/2025,21:00,BTC,Long,TP,0.65,1h,524.0,H1_EMA100
811,EMA-Cross,12/01/2025,15:00,BTC,Long,SL,-0.32,5h,498.0,H1_EMA100
812,EMA-Cross,13/01/2025,00:30,BTC,Long,SL,-0.72,1h,1418.0,H1_EMA100
813,EMA-Cross,14/01/2025,00:00,BTC,Long,TP,18.36,144h,365.0,H1_EMA100
814,EMA-Cross,20/01/2025,08:00,BTC,Long,SL,-1.0,9h,4821.0,STRUCTURAL_SL
815,EMA-Cross,21/01/2025,14:30,BTC,Long,SL,-1.0,0h,876.0,STRUCTURAL_SL
816,EMA-Cross,21/01/2025,16:00,BTC,Long,SL,-0.11,25h,1106.0,H1_EMA100
817,EMA-Cross,23/01/2025,17:00,BTC,Long,SL,-1.0,3h,2486.0,STRUCTURAL_SL
818,EMA-Cross,25/01/2025,19:30,BTC,Long,SL,-1.0,14h,498.0,STRUCTURAL_SL
819,EMA-Cross,26/01/2025,13:30,BTC,Long,SL,-1.0,8h,218.0,STRUCTURAL_SL
820,EMA-Cross,28/01/2025,03:00,BTC,Long,TP,0.22,1h,1063.0,H1_EMA100
821,EMA-Cross,29/01/2025,07:00,BTC,Long,SL,-0.58,3h,846.0,H1_EMA100
822,EMA-Cross,31/01/2025,15:30,BTC,Long,SL,-1.0,2h,1094.0,STRUCTURAL_SL
823,EMA-Cross,03/02/2025,18:00,BTC,Long,SL,-0.33,12h,1201.0,H1_EMA100
824,EMA-Cross,06/02/2025,09:00,BTC,Long,TP,0.8,1h,624.0,H1_EMA100
825,EMA-Cross,07/02/2025,12:30,BTC,Long,SL,-1.0,1h,430.0,STRUCTURAL_SL
826,EMA-Cross,09/02/2025,02:00,BTC,Long,SL,-0.36,1h,599.0,H1_EMA100
827,EMA-Cross,10/02/2025,06:00,BTC,Long,SL,-0.14,32h,1767.0,H1_EMA100
828,EMA-Cross,12/02/2025,19:00,BTC,Long,SL,-0.13,11h,1797.0,H1_EMA100
829,EMA-Cross,14/02/2025,01:30,BTC,Long,SL,-0.26,1h,433.0,H1_EMA100
830,EMA-Cross,19/02/2025,08:30,BTC,Long,TP,0.08,1h,769.0,H1_EMA100
831,EMA-Cross,28/02/2025,19:00,BTC,Long,SL,0.0,1h,1280.0,H1_EMA100
832,EMA-Cross,04/03/2025,21:30,BTC,Long,SL,-1.0,3h,2173.0,STRUCTURAL_SL
833,EMA-Cross,07/03/2025,15:00,BTC,Long,SL,-1.0,0h,1750.0,STRUCTURAL_SL
834,EMA-Cross,11/03/2025,11:00,BTC,Long,SL,-0.05,1h,1542.0,H1_EMA100
835,EMA-Cross,14/03/2025,09:00,BTC,Long,SL,-0.25,51h,838.0,H1_EMA100
836,EMA-Cross,17/03/2025,18:00,BTC,Long,SL,-1.0,7h,1075.0,STRUCTURAL_SL
837,EMA-Cross,19/03/2025,05:30,BTC,Long,TP,2.62,35h,279.0,H1_EMA100
838,EMA-Cross,22/03/2025,07:00,BTC,Long,SL,-1.0,1h,163.0,STRUCTURAL_SL
839,EMA-Cross,23/03/2025,07:30,BTC,Long,TP,12.25,81h,185.0,H1_EMA100
840,EMA-Cross,27/03/2025,04:30,BTC,Long,SL,-1.0,0h,149.0,STRUCTURAL_SL
841,EMA-Cross,27/03/2025,22:30,BTC,Long,SL,-1.0,2h,459.0,STRUCTURAL_SL
842,EMA-Cross,28/03/2025,01:00,BTC,Long,SL,-1.0,2h,422.0,STRUCTURAL_SL
843,EMA-Cross,31/03/2025,15:30,BTC,Long,SL,-0.18,1h,2010.0,H1_EMA100
844,EMA-Cross,04/04/2025,08:00,BTC,Long,SL,-1.0,2h,982.0,STRUCTURAL_SL
845,EMA-Cross,04/04/2025,18:00,BTC,Long,SL,-0.46,10h,1872.0,H1_EMA100
846,EMA-Cross,06/04/2025,05:00,BTC,Long,SL,-0.19,1h,310.0,H1_EMA100
847,EMA-Cross,07/04/2025,23:00,BTC,Long,SL,-0.41,1h,1951.0,H1_EMA100
848,EMA-Cross,09/04/2025,17:30,BTC,Long,SL,-0.56,22h,3912.0,H1_EMA100
849,EMA-Cross,11/04/2025,06:30,BTC,Long,TP,8.59,109h,357.0,H1_EMA100
850,EMA-Cross,16/04/2025,16:30,BTC,Long,SL,-1.0,1h,1332.0,STRUCTURAL_SL
851,EMA-Cross,17/04/2025,06:30,BTC,Long,SL,-1.0,8h,717.0,STRUCTURAL_SL
852,EMA-Cross,19/04/2025,04:00,BTC,Long,SL,-0.63,29h,415.0,H1_EMA100
853,EMA-Cross,21/04/2025,00:00,BTC,Long,TP,15.97,169h,515.0,H1_EMA100
854,EMA-Cross,28/04/2025,07:30,BTC,Long,SL,-1.0,6h,707.0,STRUCTURAL_SL
855,EMA-Cross,28/04/2025,19:30,BTC,Long,SL,-0.58,27h,893.0,H1_EMA100
856,EMA-Cross,30/04/2025,06:00,BTC,Long,SL,-1.0,6h,440.0,STRUCTURAL_SL
857,EMA-Cross,01/05/2025,03:30,BTC,Long,TP,3.33,68h,326.0,H1_EMA100
858,EMA-Cross,06/05/2025,19:00,BTC,Long,SL,-0.68,2h,577.0,H1_EMA100
859,EMA-Cross,13/05/2025,12:30,BTC,Long,SL,-0.5,37h,1022.0,H1_EMA100
860,EMA-Cross,15/05/2025,18:30,BTC,Long,SL,-1.0,0h,423.0,STRUCTURAL_SL
861,EMA-Cross,15/05/2025,20:00,BTC,Long,SL,-0.59,30h,586.0,H1_EMA100
862,EMA-Cross,18/05/2025,05:30,BTC,Long,TP,0.64,22h,298.0,H1_EMA100
863,EMA-Cross,19/05/2025,17:00,BTC,Long,TP,0.95,92h,3197.0,H1_EMA100
864,EMA-Cross,24/05/2025,20:00,BTC,Long,SL,-1.0,1h,193.0,STRUCTURAL_SL
865,EMA-Cross,26/05/2025,00:00,BTC,Long,SL,-0.36,26h,1887.0,H1_EMA100
866,EMA-Cross,27/05/2025,09:00,BTC,Long,SL,-1.0,5h,875.0,STRUCTURAL_SL
867,EMA-Cross,29/05/2025,11:00,BTC,Long,SL,-1.0,1h,333.0,STRUCTURAL_SL
868,EMA-Cross,01/06/2025,16:00,BTC,Long,TP,1.86,1h,183.0,H1_EMA100
869,EMA-Cross,02/06/2025,22:30,BTC,Long,SL,-0.51,6h,1161.0,H1_EMA100
870,EMA-Cross,04/06/2025,10:30,BTC,Long,SL,-1.0,1h,418.0,STRUCTURAL_SL
871,EMA-Cross,06/06/2025,12:30,BTC,Long,TP,0.73,1h,323.0,H1_EMA100
872,EMA-Cross,09/06/2025,09:30,BTC,Long,TP,2.46,66h,683.0,H1_EMA100
873,EMA-Cross,15/06/2025,01:00,BTC,Long,SL,-0.61,1h,381.0,H1_EMA100
874,EMA-Cross,15/06/2025,14:00,BTC,Long,TP,0.21,1h,626.0,H1_EMA100
875,EMA-Cross,16/06/2025,01:00,BTC,Long,TP,0.4,1h,925.0,H1_EMA100
876,EMA-Cross,16/06/2025,02:00,BTC,Long,SL,-0.03,1h,802.0,H1_EMA100
877,EMA-Cross,23/06/2025,07:30,BTC,Long,TP,0.02,1h,717.0,H1_EMA100
878,EMA-Cross,28/06/2025,04:00,BTC,Long,SL,-1.0,58h,216.0,STRUCTURAL_SL
879,EMA-Cross,02/07/2025,08:30,BTC,Long,TP,0.46,53h,778.0,H1_EMA100
880,EMA-Cross,06/07/2025,14:00,BTC,Long,SL,-0.52,23h,1003.0,H1_EMA100
881,EMA-Cross,08/07/2025,11:00,BTC,Long,SL,-0.75,4h,594.0,H1_EMA100
882,EMA-Cross,13/07/2025,02:00,BTC,Long,SL,-1.0,49h,298.0,STRUCTURAL_SL
883,EMA-Cross,16/07/2025,07:30,BTC,Long,SL,-1.0,18h,479.0,STRUCTURAL_SL
884,EMA-Cross,17/07/2025,18:00,BTC,Long,SL,-1.0,20h,892.0,STRUCTURAL_SL
885,EMA-Cross,20/07/2025,14:30,BTC,Long,SL,-0.71,3h,899.0,H1_EMA100
886,EMA-Cross,21/07/2025,06:00,BTC,Long,SL,-1.0,5h,254.0,STRUCTURAL_SL
887,EMA-Cross,22/07/2025,10:30,BTC,Long,SL,-1.0,3h,668.0,STRUCTURAL_SL
888,EMA-Cross,24/07/2025,01:30,BTC,Long,SL,-1.0,2h,550.0,STRUCTURAL_SL
889,EMA-Cross,24/07/2025,13:00,BTC,Long,SL,-0.5,1h,531.0,H1_EMA100
890,EMA-Cross,24/07/2025,15:00,BTC,Long,SL,-0.66,8h,1218.0,H1_EMA100
891,EMA-Cross,26/07/2025,00:00,BTC,Long,SL,-0.2,1h,608.0,H1_EMA100
892,EMA-Cross,29/07/2025,07:30,BTC,Long,SL,-1.0,3h,393.0,STRUCTURAL_SL
893,EMA-Cross,30/07/2025,09:30,BTC,Long,SL,-1.0,1h,155.0,STRUCTURAL_SL
894,EMA-Cross,31/07/2025,03:00,BTC,Long,SL,-1.0,10h,454.0,STRUCTURAL_SL
895,EMA-Cross,05/08/2025,12:00,BTC,Long,SL,-1.0,0h,626.0,STRUCTURAL_SL
896,EMA-Cross,09/08/2025,05:30,BTC,Long,TP,3.46,127h,567.0,H1_EMA100
897,EMA-Cross,17/08/2025,06:00,BTC,Long,SL,-0.17,1h,503.0,H1_EMA100
898,EMA-Cross,20/08/2025,22:00,BTC,Long,TP,0.69,1h,354.0,H1_EMA100
899,EMA-Cross,22/08/2025,15:00,BTC,Long,SL,-0.31,24h,3891.0,H1_EMA100
900,EMA-Cross,24/08/2025,02:30,BTC,Long,SL,-1.0,0h,314.0,STRUCTURAL_SL
901,EMA-Cross,26/08/2025,22:00,BTC,Long,TP,0.68,1h,473.0,H1_EMA100
902,EMA-Cross,31/08/2025,01:30,BTC,Long,SL,-0.13,1h,821.0,H1_EMA100
903,EMA-Cross,31/08/2025,19:00,BTC,Long,SL,-0.37,1h,587.0,H1_EMA100
904,EMA-Cross,01/09/2025,09:30,BTC,Long,SL,-0.48,1h,2486.0,H1_EMA100
905,EMA-Cross,02/09/2025,00:00,BTC,Long,SL,-0.12,1h,1772.0,H1_EMA100
906,EMA-Cross,05/09/2025,03:00,BTC,Long,SL,-0.88,12h,880.0,H1_EMA100
907,EMA-Cross,05/09/2025,20:00,BTC,Long,SL,-0.72,2h,1400.0,H1_EMA100
908,EMA-Cross,07/09/2025,08:30,BTC,Long,SL,-0.53,16h,753.0,H1_EMA100
909,EMA-Cross,10/09/2025,08:30,BTC,Long,TP,1.63,120h,1289.0,H1_EMA100
910,EMA-Cross,16/09/2025,06:00,BTC,Long,SL,-1.0,7h,979.0,STRUCTURAL_SL
911,EMA-Cross,16/09/2025,16:00,BTC,Long,SL,-0.33,23h,894.0,H1_EMA100
912,EMA-Cross,18/09/2025,02:00,BTC,Long,SL,-0.44,34h,558.0,H1_EMA100
913,EMA-Cross,24/09/2025,11:00,BTC,Long,TP,0.32,1h,277.0,H1_EMA100
914,EMA-Cross,30/09/2025,19:30,BTC,Long,TP,11.38,163h,780.0,H1_EMA100
915,EMA-Cross,08/10/2025,17:30,BTC,Long,SL,-0.68,8h,1853.0,H1_EMA100
916,EMA-Cross,19/10/2025,11:00,BTC,Long,SL,-0.06,1h,1770.0,H1_EMA100
917,EMA-Cross,21/10/2025,15:30,BTC,Long,SL,-0.81,7h,4835.0,H1_EMA100
918,EMA-Cross,23/10/2025,06:30,BTC,Long,TP,1.83,134h,1575.0,H1_EMA100
919,EMA-Cross,07/11/2025,20:00,BTC,Long,SL,-0.06,4h,1111.0,H1_EMA100
920,EMA-Cross,12/11/2025,11:30,BTC,Long,SL,-1.0,3h,378.0,STRUCTURAL_SL
921,EMA-Cross,13/11/2025,09:00,BTC,Long,SL,-0.46,1h,1888.0,H1_EMA100
922,EMA-Cross,16/11/2025,10:30,BTC,Long,SL,-1.0,0h,549.0,STRUCTURAL_SL
923,EMA-Cross,17/11/2025,08:30,BTC,Long,SL,-0.23,1h,956.0,H1_EMA100
924,EMA-Cross,18/11/2025,18:30,BTC,Long,SL,-0.03,1h,2249.0,H1_EMA100
925,EMA-Cross,20/11/2025,03:00,BTC,Long,SL,-0.06,1h,2265.0,H1_EMA100
926,EMA-Cross,24/11/2025,17:30,BTC,Long,SL,-0.89,15h,771.0,H1_EMA100
927,EMA-Cross,26/11/2025,02:00,BTC,Long,SL,-1.0,1h,586.0,STRUCTURAL_SL
928,EMA-Cross,26/11/2025,17:30,BTC,Long,TP,0.88,102h,1976.0,H1_EMA100
929,EMA-Cross,07/12/2025,18:00,BTC,Long,SL,-0.4,4h,1846.0,H1_EMA100
930,EMA-Cross,09/12/2025,16:00,BTC,Long,SL,-0.48,33h,2690.0,H1_EMA100
931,EMA-Cross,11/12/2025,22:00,BTC,Long,SL,-1.0,17h,2107.0,STRUCTURAL_SL
932,EMA-Cross,15/12/2025,08:30,BTC,Long,TP,0.02,1h,343.0,H1_EMA100
933,EMA-Cross,17/12/2025,15:00,BTC,Long,SL,-0.86,1h,2842.0,H1_EMA100
934,EMA-Cross,18/12/2025,10:00,BTC,Long,TP,0.06,1h,598.0,H1_EMA100
935,EMA-Cross,19/12/2025,07:30,BTC,Long,SL,-1.0,10h,1012.0,STRUCTURAL_SL
936,EMA-Cross,24/12/2025,22:00,BTC,Long,SL,-0.16,2h,176.0,H1_EMA100
937,EMA-Cross,28/12/2025,00:00,BTC,Long,SL,-0.34,4h,352.0,H1_EMA100
938,EMA-Cross,29/12/2025,00:30,BTC,Long,SL,-0.46,10h,549.0,H1_EMA100
939,EMA-Cross,30/12/2025,12:30,BTC,Long,SL,-0.26,27h,234.0,H1_EMA100
940,EMA-Cross,01/01/2026,17:30,BTC,Long,TP,9.22,120h,368.0,H1_EMA100
941,EMA-Cross,09/01/2026,17:00,BTC,Long,SL,-0.45,2h,1775.0,H1_EMA100
942,EMA-Cross,12/01/2026,16:30,BTC,Long,TP,1.14,95h,2123.0,H1_EMA100
943,EMA-Cross,17/01/2026,16:30,BTC,Long,SL,-1.0,5h,254.0,STRUCTURAL_SL
944,EMA-Cross,18/01/2026,19:30,BTC,Long,SL,-1.0,3h,385.0,STRUCTURAL_SL
945,EMA-Cross,23/01/2026,04:00,BTC,Long,TP,0.16,1h,290.0,H1_EMA100
946,EMA-Cross,23/01/2026,17:30,BTC,Long,SL,-0.66,2h,1510.0,H1_EMA100
947,EMA-Cross,26/01/2026,19:00,BTC,Long,SL,-0.3,1h,1394.0,H1_EMA100
948,EMA-Cross,27/01/2026,20:30,BTC,Long,SL,-0.51,29h,1097.0,H1_EMA100
949,EMA-Cross,06/02/2026,16:30,BTC,Long,TP,0.71,1h,1734.0,H1_EMA100
950,EMA-Cross,09/02/2026,21:00,BTC,Long,SL,-1.0,0h,644.0,STRUCTURAL_SL
951,EMA-Cross,12/02/2026,12:00,BTC,Long,SL,-0.19,1h,1205.0,H1_EMA100
952,EMA-Cross,13/02/2026,12:30,BTC,Long,TP,0.57,1h,323.0,H1_EMA100
953,EMA-Cross,17/02/2026,03:00,BTC,Long,SL,-0.74,1h,493.0,H1_EMA100
954,EMA-Cross,18/02/2026,10:00,BTC,Long,SL,-0.78,1h,466.0,H1_EMA100
955,EMA-Cross,22/02/2026,06:30,BTC,Long,SL,-1.0,7h,242.0,STRUCTURAL_SL
956,EMA-Cross,27/02/2026,07:00,BTC,Long,SL,-1.0,3h,553.0,STRUCTURAL_SL
957,EMA-Cross,28/02/2026,20:30,BTC,Long,SL,-0.41,16h,1123.0,H1_EMA100
958,EMA-Cross,02/03/2026,04:30,BTC,Long,SL,-0.7,2h,1036.0,H1_EMA100
959,EMA-Cross,02/03/2026,15:30,BTC,Long,SL,-0.48,17h,3336.0,H1_EMA100
960,EMA-Cross,03/03/2026,18:30,BTC,Long,TP,0.63,66h,2329.0,H1_EMA100
961,EMA-Cross,09/03/2026,08:30,BTC,Long,TP,0.22,1h,872.0,H1_EMA100
962,EMA-Cross,11/03/2026,15:00,BTC,Long,SL,-0.91,12h,1430.0,H1_EMA100
963,EMA-Cross,12/03/2026,12:00,BTC,Long,SL,-1.0,2h,845.0,STRUCTURAL_SL
964,EMA-Cross,15/03/2026,02:30,BTC,Long,TP,4.09,81h,411.0,H1_EMA100
965,EMA-Cross,21/03/2026,01:00,BTC,Long,SL,-0.22,1h,929.0,H1_EMA100
966,EMA-Cross,23/03/2026,12:00,BTC,Long,SL,-0.02,26h,2226.0,H1_EMA100
967,EMA-Cross,25/03/2026,01:00,BTC,Long,SL,-1.0,2h,359.0,STRUCTURAL_SL
968,EMA-Cross,30/03/2026,03:30,BTC,Long,TP,0.06,3h,1113.0,H1_EMA100
969,EMA-Cross,31/03/2026,02:00,BTC,Long,SL,-0.38,6h,1508.0,H1_EMA100
970,EMA-Cross,31/03/2026,17:30,BTC,Long,SL,-0.47,32h,1324.0,H1_EMA100
971,EMA-Cross,05/04/2026,17:00,BTC,Long,TP,1.27,46h,514.0,H1_EMA100
972,EMA-Cross,07/04/2026,21:30,BTC,Long,TP,5.0,100h,418.0,H1_EMA100
973,EMA-Cross,13/04/2026,15:30,BTC,Long,TP,5.89,135h,570.0,H1_EMA100
974,EMA-Cross,20/04/2026,13:30,BTC,Long,SL,-1.0,1h,225.0,STRUCTURAL_SL
975,EMA-Cross,22/04/2026,01:00,BTC,Long,TP,0.9,70h,1073.0,H1_EMA100
976,EMA-Cross,26/04/2026,05:30,BTC,Long,SL,-0.41,24h,775.0,H1_EMA100
977,EMA-Cross,29/04/2026,05:30,BTC,Long,SL,-0.29,1h,864.0,H1_EMA100
978,EMA-Cross,11/05/2026,12:30,BTC,Long,SL,-1.0,1h,396.0,STRUCTURAL_SL
